index,nameModel,trial_optimizacion_bayesiana,Step_validacion,time,MSE,RMSE,MAE,MAPE
122,SVR_Wallmart_25_3_sigmoid_0.1_0.1_scale,25,3,0.1148681640625,6.161693710171215,34.54729477881779,2.4822759133849757,1.9920706318025279
123,SVR_Wallmart_25_4_sigmoid_0.1_0.1_scale,25,4,0.18387413024902344,5.77905525918996,47.44022839373424,2.4039665678186872,1.9411123067485812
124,SVR_Wallmart_25_5_sigmoid_0.1_0.1_scale,25,5,0.2859513759613037,8.153880250508463,59.949064855575564,2.855500000089032,2.291592319803941
125,SVR_Wallmart_26_1_linear_0.5_0.1_scale,26,1,0.05274057388305664,0.452663291323664,9.40386566873658,0.6728025648908185,0.503167746319137
126,SVR_Wallmart_26_2_linear_0.5_0.1_scale,26,2,0.28734588623046875,0.4196222634096011,9.445097052670675,0.647782574178714,0.4810351813046609
127,SVR_Wallmart_26_3_linear_0.5_0.1_scale,26,3,0.7148480415344238,0.4466373422393664,9.893904559505613,0.6683093162895205,0.5009710247158088
128,SVR_Wallmart_26_4_linear_0.5_0.1_scale,26,4,1.1618635654449463,0.4157958225356505,10.775044160972644,0.6448223185774904,0.47647274665508
129,SVR_Wallmart_26_5_linear_0.5_0.1_scale,26,5,2.7691171169281006,0.4128408280202846,9.601721655907637,0.6425269084017295,0.4784106650729928
130,SVR_Wallmart_27_1_linear_0.1_0.1_scale,27,1,0.03257036209106445,0.44827383152210326,9.32200383698404,0.6695325470222514,0.500723100219002
131,SVR_Wallmart_27_2_linear_0.1_0.1_scale,27,2,0.17163491249084473,0.42028164616031255,8.251546064086451,0.64829132815449,0.48385197216195636
132,SVR_Wallmart_27_3_linear_0.1_0.1_scale,27,3,0.4198780059814453,0.4418596590750508,10.032061444054648,0.6647252508179984,0.4978043956414426
133,SVR_Wallmart_27_4_linear_0.1_0.1_scale,27,4,0.7185640335083008,0.4153193064522728,10.849472417926675,0.64445271855449,0.47639790326663606
134,SVR_Wallmart_27_5_linear_0.1_0.1_scale,27,5,0.7306978702545166,0.4123415514309868,9.5516424508689,0.642138265041873,0.4785957324865704
135,SVR_Wallmart_28_1_linear_0.1_0.1_scale,28,1,0.018105268478393555,0.44827383152210326,9.32200383698404,0.6695325470222514,0.500723100219002
136,SVR_Wallmart_28_2_linear_0.1_0.1_scale,28,2,0.09004902839660645,0.42028164616031255,8.251546064086451,0.64829132815449,0.48385197216195636
137,SVR_Wallmart_28_3_linear_0.1_0.1_scale,28,3,0.23250389099121094,0.4418596590750508,10.032061444054648,0.6647252508179984,0.4978043956414426
138,SVR_Wallmart_28_4_linear_0.1_0.1_scale,28,4,0.38338398933410645,0.4153193064522728,10.849472417926675,0.64445271855449,0.47639790326663606
139,SVR_Wallmart_28_5_linear_0.1_0.1_scale,28,5,0.5491530895233154,0.4123415514309868,9.5516424508689,0.642138265041873,0.4785957324865704
